,ciclo,Asignatura,Convocatoria,Anho,Aprobado,Anho.Firma,Primer.Par,Segundo.Par,AOT,Nota.Final,id_anony,Nota.Prom,Firma
12376,2,INTRODUCCION A LA INVESTIGACION,1,2016,1,2016,20,27,8,[5],es_1598,5.0,True
12377,2,INTRODUCCION A LA INVESTIGACION,1,2016,0,0,0,0,0,[0],es_89,0.0,False
12378,2,INTRODUCCION A LA INVESTIGACION,1,2016,0,0,18,0,0,[0],es_764,0.0,False
12379,2,INTRODUCCION A LA INVESTIGACION,1,2016,0,0,0,10,10,[0],es_1278,0.0,False
12380,2,INTRODUCCION A LA INVESTIGACION,1,2016,1,2016,19,31,10,[5],es_1666,5.0,True
12381,2,INTRODUCCION A LA INVESTIGACION,1,2016,0,2016,14,11,10,[0],es_1433,0.0,True
12382,2,INTRODUCCION A LA INVESTIGACION,1,2016,0,0,0,0,0,[0],es_631,0.0,False
12383,2,INTRODUCCION A LA INVESTIGACION,1,2016,1,2016,20,27,10,[5],es_1678,5.0,True
12384,2,INTRODUCCION A LA INVESTIGACION,1,2016,1,2016,0,0,0,[2],es_1726,2.0,True
12385,2,INTRODUCCION A LA INVESTIGACION,1,2016,0,0,22,0,8,[0],es_1342,0.0,False
12386,2,INTRODUCCION A LA INVESTIGACION,1,2016,0,2016,7,0,0,[0],es_1764,0.0,True
12387,2,INTRODUCCION A LA INVESTIGACION,1,2016,1,2016,23,18,0,[4],es_1356,4.0,True
12388,2,DIBUJO MECANICO,2,2016,0,0,0,0,0,[0],es_1061,0.0,False
12389,2,DIBUJO MECANICO,2,2016,1,2016,0,0,0,[5],es_861,5.0,True
12390,2,DIBUJO MECANICO,2,2016,1,2016,20,33,10,[5],es_1111,5.0,True
12392,2,DIBUJO MECANICO,2,2016,1,2016,13,32,10,[5],es_1719,5.0,True
12393,2,LABORATORIO MECANICO 2,1,2016,1,2016,17,31,10,[5],es_1111,5.0,True
12394,2,LABORATORIO MECANICO 2,1,2016,1,2015,0,0,6,[5],es_1124,5.0,True
12395,2,LABORATORIO MECANICO 2,1,2016,1,2016,18,26,10,[5],es_533,5.0,True
12396,2,LABORATORIO MECANICO 2,1,2016,1,2016,20,31,10,[5],es_1522,5.0,True
12397,2,LABORATORIO MECANICO 2,1,2016,1,2016,0,34,8,[4],es_1166,4.0,True
12398,2,LABORATORIO MECANICO 2,1,2016,1,2016,12,31,6,[4],es_1173,4.0,True
12399,2,LABORATORIO MECANICO 2,1,2016,1,2016,10,12,9,[4],es_1179,4.0,True
12400,2,LABORATORIO MECANICO 2,1,2016,1,2016,10,25,10,[4],es_551,4.0,True
12401,2,LABORATORIO MECANICO 2,1,2016,1,2016,16,25,10,[4],es_1192,4.0,True
12402,2,LABORATORIO MECANICO 2,1,2016,1,2016,18,24,10,[5],es_1561,5.0,True
12403,2,LABORATORIO MECANICO 2,1,2016,1,2016,19,28,8,[5],es_1209,5.0,True
12404,2,LABORATORIO MECANICO 2,1,2016,1,2016,19,28,9,[5],es_1389,5.0,True
12405,2,LABORATORIO MECANICO 2,1,2016,1,2016,14,25,10,[5],es_566,5.0,True
12406,2,LABORATORIO MECANICO 2,1,2016,1,2016,11,20,9,[4],es_609,4.0,True
12407,2,LABORATORIO MECANICO 2,1,2016,1,2016,19,26,8,[5],es_1278,5.0,True
12408,2,LABORATORIO MECANICO 2,1,2016,1,2016,23,26,9,[5],es_1433,5.0,True
12409,2,LABORATORIO MECANICO 2,1,2016,1,2016,17,31,10,[5],es_1288,5.0,True
12410,2,LABORATORIO MECANICO 2,1,2016,1,2016,22,31,10,[5],es_915,5.0,True
12411,2,PROYECTO INTEGRADO,1,2016,0,0,0,0,0,[0],es_3344,0.0,False
12412,2,PROYECTO INTEGRADO,1,2016,1,2016,21,25,6,[5],es_1129,5.0,True
12413,2,PROYECTO INTEGRADO,1,2016,1,2016,19,28,6,[4],es_533,4.0,True
12414,2,PROYECTO INTEGRADO,1,2016,1,2016,21,25,6,[5],es_1159,5.0,True
12415,2,PROYECTO INTEGRADO,1,2016,1,2016,15,27,6,[3],es_1166,3.0,True
12416,2,PROYECTO INTEGRADO,1,2016,1,2016,20,30,6,[5],es_1528,5.0,True
12417,2,PROYECTO INTEGRADO,1,2016,1,2016,14,28,6,[3],es_1192,3.0,True
12418,2,PROYECTO INTEGRADO,1,2016,1,2016,18,25,6,[5],es_1215,5.0,True
12419,2,PROYECTO INTEGRADO,1,2016,1,2016,19,28,6,[4],es_1572,4.0,True
12420,2,PROYECTO INTEGRADO,1,2016,1,2016,17,30,6,[5],es_1226,5.0,True
12421,2,PROYECTO INTEGRADO,1,2016,1,2016,21,30,6,[5],es_1598,5.0,True
12422,2,PROYECTO INTEGRADO,1,2016,1,2016,18,25,6,[5],es_1396,5.0,True
12423,2,PROYECTO INTEGRADO,1,2016,1,2016,14,28,6,[3],es_1258,3.0,True
12424,2,PROYECTO INTEGRADO,1,2016,1,2016,15,27,6,[3],es_1630,3.0,True
12425,2,PROYECTO INTEGRADO,1,2016,1,2016,19,14,6,[2],es_609,2.0,True
12426,2,PROYECTO INTEGRADO,1,2016,1,2016,14,25,6,[5],es_613,5.0,True
12427,2,PROYECTO INTEGRADO,1,2016,0,0,10,0,0,[0],es_1278,0.0,False
12428,2,AUTOMOTORES,1,2016,0,0,0,0,0,[0],es_3344,0.0,False
12435,2,AUTOMOTORES,1,2016,1,2016,18,29,10,[5],es_1129,5.0,True
12441,2,AUTOMOTORES,1,2016,1,2016,15,24,10,[4],es_533,4.0,True
12443,2,AUTOMOTORES,1,2016,1,2016,19,12,10,[3],es_1159,3.0,True
12445,2,AUTOMOTORES,1,2016,1,2016,17,28,10,[5],es_1166,5.0,True
12446,2,AUTOMOTORES,1,2016,1,2016,17,28,10,[5],es_1528,5.0,True
12447,2,AUTOMOTORES,1,2016,1,2016,19,29,10,[5],es_1173,5.0,True
12453,2,AUTOMOTORES,1,2016,1,2016,17,30,10,[5],es_1192,5.0,True
12456,2,AUTOMOTORES,1,2016,1,2016,12,15,10,[3],es_558,3.0,True
12460,2,AUTOMOTORES,1,2016,1,2016,15,25,10,[4],es_1215,4.0,True
12461,2,AUTOMOTORES,1,2016,1,2016,16,27,10,[4],es_1572,4.0,True
12465,2,AUTOMOTORES,1,2016,1,2016,18,28,10,[5],es_566,5.0,True
12467,2,AUTOMOTORES,1,2016,1,2016,18,27,10,[5],es_1226,5.0,True
12468,2,AUTOMOTORES,1,2016,1,2016,21,29,10,[5],es_913,5.0,True
12470,2,AUTOMOTORES,1,2016,1,2016,17,30,10,[5],es_1598,5.0,True
12473,2,AUTOMOTORES,1,2016,1,2016,21,30,10,[5],es_1396,5.0,True
12479,2,AUTOMOTORES,1,2016,1,2016,16,28,10,[4],es_1258,4.0,True
12486,2,AUTOMOTORES,1,2016,1,2016,13,19,10,[3],es_613,3.0,True
12489,2,AUTOMOTORES,1,2016,0,2016,14,25,10,[0],es_1278,0.0,True
12517,2,PLASTICOS,1,2016,0,0,0,0,0,[0],es_472,0.0,False
12518,2,PLASTICOS,1,2016,0,2016,18,22,8,[0],es_1110,0.0,True
12519,2,PLASTICOS,1,2016,0,0,0,0,0,[0],es_925,0.0,False
12520,2,PLASTICOS,1,2016,0,0,0,0,10,[0],es_1124,0.0,False
12521,2,PLASTICOS,1,2016,1,2016,16,32,9,[5],es_1129,5.0,True
12522,2,PLASTICOS,1,2016,0,0,0,0,0,[0],es_1148,0.0,False
12523,2,PLASTICOS,1,2016,1,2016,17,32,9,[5],es_1159,5.0,True
12524,2,PLASTICOS,1,2016,1,2016,11,27,9,[5],es_1528,5.0,True
12525,2,PLASTICOS,1,2016,1,2016,18,30,10,[5],es_558,5.0,True
12526,2,PLASTICOS,1,2016,1,2016,18,28,8,[5],es_1215,5.0,True
12527,2,PLASTICOS,1,2016,1,2016,18,34,10,[5],es_1572,5.0,True
12528,2,PLASTICOS,1,2016,0,0,0,0,0,[0],es_1581,0.0,False
12529,2,PLASTICOS,1,2016,1,2016,24,34,9,[5],es_1226,5.0,True
12530,2,PLASTICOS,1,2016,1,2016,21,28,10,[5],es_1598,5.0,True
12531,2,PLASTICOS,1,2016,1,2016,15,34,8,[5],es_1396,5.0,True
12532,2,PLASTICOS,1,2016,1,2016,18,35,9,[5],es_1258,5.0,True
12533,2,PLASTICOS,1,2016,1,2016,13,26,10,[5],es_613,5.0,True
12534,2,PLASTICOS,1,2016,0,2016,16,26,10,[0],es_649,0.0,True
12535,2,PLASTICOS,1,2016,0,0,0,0,0,[0],es_1335,0.0,False
12536,2,MANTENIMIENTO MECANICO,1,2016,1,2016,17,35,10,[5],es_1129,5.0,True
12537,2,MANTENIMIENTO MECANICO,1,2016,1,2016,16,29,9,[4],es_533,4.0,True
12538,2,MANTENIMIENTO MECANICO,1,2016,1,2016,13,34,8,[5],es_1159,5.0,True
12539,2,MANTENIMIENTO MECANICO,1,2016,1,2016,0,32,9,[3],es_1166,3.0,True
12540,2,MANTENIMIENTO MECANICO,1,2016,1,2016,16,28,10,[4],es_1528,4.0,True
12541,2,MANTENIMIENTO MECANICO,1,2016,1,2016,10,25,8,[3],es_1173,3.0,True
12542,2,MANTENIMIENTO MECANICO,1,2016,1,2016,9,29,10,[3],es_1540,3.0,True
12543,2,MANTENIMIENTO MECANICO,1,2016,1,2016,14,36,10,[5],es_1192,5.0,True
12544,2,MANTENIMIENTO MECANICO,1,2016,1,2016,13,35,9,[5],es_1215,5.0,True
12545,2,MANTENIMIENTO MECANICO,1,2016,1,2016,14,34,10,[5],es_1572,5.0,True
12546,2,MANTENIMIENTO MECANICO,1,2016,1,2016,16,33,9,[5],es_1226,5.0,True
12547,2,MANTENIMIENTO MECANICO,1,2016,1,2016,8,21,8,[2],es_913,2.0,True
12548,2,MANTENIMIENTO MECANICO,1,2016,1,2016,16,26,10,[5],es_1598,5.0,True
12549,2,MANTENIMIENTO MECANICO,1,2016,1,2016,15,36,10,[5],es_1396,5.0,True
12550,2,MANTENIMIENTO MECANICO,1,2016,1,2016,13,28,10,[4],es_1258,4.0,True
12551,2,MANTENIMIENTO MECANICO,1,2016,1,2016,7,22,10,[3],es_613,3.0,True
12552,2,MANTENIMIENTO MECANICO,1,2016,1,2016,14,36,9,[4],es_1274,4.0,True
12553,2,MANTENIMIENTO MECANICO,1,2016,1,2016,8,34,8,[4],es_1278,4.0,True
12554,2,SISTEMAS HIDRAULICOS Y NEUMATICOS,1,2016,1,2016,19,35,10,[5],es_1129,5.0,True
12555,2,SISTEMAS HIDRAULICOS Y NEUMATICOS,1,2016,1,2016,9,31,10,"[1, 1, 4]",es_533,2.0,True
12556,2,SISTEMAS HIDRAULICOS Y NEUMATICOS,1,2016,1,2016,9,23,10,"[2, 1]",es_1159,1.5,True
12557,2,SISTEMAS HIDRAULICOS Y NEUMATICOS,1,2016,1,2016,16,36,10,[5],es_1528,5.0,True
12558,2,SISTEMAS HIDRAULICOS Y NEUMATICOS,1,2016,1,2016,13,34,10,[5],es_1192,5.0,True
12559,2,SISTEMAS HIDRAULICOS Y NEUMATICOS,1,2016,1,2016,17,30,10,[4],es_1215,4.0,True
12560,2,SISTEMAS HIDRAULICOS Y NEUMATICOS,1,2016,1,2016,17,33,10,[5],es_1572,5.0,True
12561,2,SISTEMAS HIDRAULICOS Y NEUMATICOS,1,2016,0,2016,17,30,10,[0],es_1389,0.0,True
12562,2,SISTEMAS HIDRAULICOS Y NEUMATICOS,1,2016,1,2016,15,32,10,[4],es_1226,4.0,True
12563,2,SISTEMAS HIDRAULICOS Y NEUMATICOS,1,2016,1,2016,18,30,10,[5],es_1598,5.0,True
12564,2,SISTEMAS HIDRAULICOS Y NEUMATICOS,1,2016,1,2016,17,33,10,[5],es_1396,5.0,True
12565,2,SISTEMAS HIDRAULICOS Y NEUMATICOS,1,2016,1,2016,17,14,10,[3],es_1258,3.0,True
12566,2,SISTEMAS HIDRAULICOS Y NEUMATICOS,1,2016,1,2016,4,28,10,[2],es_613,2.0,True
12567,2,SISTEMAS HIDRAULICOS Y NEUMATICOS,1,2016,1,2016,20,29,10,[5],es_1274,5.0,True
12569,2,SISTEMAS HIDRAULICOS Y NEUMATICOS,1,2016,1,2016,12,27,10,[3],es_645,3.0,True
12570,2,ACONDICIONADOR DE AIRE Y REFRIGERACION,1,2016,0,2016,9,21,8,[0],es_861,0.0,True
12571,2,ACONDICIONADOR DE AIRE Y REFRIGERACION,1,2016,1,2016,18,25,8,[5],es_1129,5.0,True
12572,2,ACONDICIONADOR DE AIRE Y REFRIGERACION,1,2016,1,2016,14,25,8,[3],es_1159,3.0,True
12573,2,ACONDICIONADOR DE AIRE Y REFRIGERACION,1,2016,1,2016,16,26,8,[5],es_1528,5.0,True
12574,2,ACONDICIONADOR DE AIRE Y REFRIGERACION,1,2016,1,2016,19,25,8,[4],es_1215,4.0,True
12575,2,ACONDICIONADOR DE AIRE Y REFRIGERACION,1,2016,1,2016,20,25,8,[4],es_1572,4.0,True
12576,2,ACONDICIONADOR DE AIRE Y REFRIGERACION,1,2016,1,2016,20,28,8,[5],es_1226,5.0,True
12577,2,ACONDICIONADOR DE AIRE Y REFRIGERACION,1,2016,1,2016,18,23,8,[3],es_1598,3.0,True
12578,2,ACONDICIONADOR DE AIRE Y REFRIGERACION,1,2016,1,2016,17,25,8,[5],es_1396,5.0,True
12579,2,ACONDICIONADOR DE AIRE Y REFRIGERACION,1,2016,1,2016,14,24,8,[3],es_1258,3.0,True
12580,2,ACONDICIONADOR DE AIRE Y REFRIGERACION,1,2016,1,2016,14,25,8,[3],es_1630,3.0,True
12581,2,ACONDICIONADOR DE AIRE Y REFRIGERACION,1,2016,0,2016,7,23,8,[0],es_613,0.0,True
12582,2,LABORATORIO MECANICO 3,1,2016,0,2015,0,0,0,[0],es_472,0.0,True
12583,2,LABORATORIO MECANICO 3,1,2016,0,0,0,0,0,[0],es_1061,0.0,False
12584,2,LABORATORIO MECANICO 3,1,2016,1,2016,21,13,6,[2],es_1110,2.0,True
12585,2,LABORATORIO MECANICO 3,1,2016,1,2016,22,31,9,[5],es_1129,5.0,True
12586,2,LABORATORIO MECANICO 3,1,2016,1,2016,20,32,9,[5],es_533,5.0,True
12587,2,LABORATORIO MECANICO 3,1,2016,1,2016,20,32,9,[5],es_1522,5.0,True
12588,2,LABORATORIO MECANICO 3,1,2016,1,2016,11,28,9,[4],es_1159,4.0,True
12589,2,LABORATORIO MECANICO 3,1,2016,1,2016,16,28,8,[5],es_1528,5.0,True
12590,2,LABORATORIO MECANICO 3,1,2016,1,2016,11,20,6,[2],es_1173,2.0,True
12591,2,LABORATORIO MECANICO 3,1,2016,1,2016,0,30,7,[2],es_1540,2.0,True
12592,2,LABORATORIO MECANICO 3,1,2016,1,2016,19,32,9,[5],es_1192,5.0,True
12593,2,LABORATORIO MECANICO 3,1,2016,1,2016,17,27,8,[5],es_1215,5.0,True
12594,2,LABORATORIO MECANICO 3,1,2016,1,2016,23,32,8,[5],es_1572,5.0,True
12595,2,LABORATORIO MECANICO 3,1,2016,1,2016,23,27,9,[5],es_1389,5.0,True
12596,2,LABORATORIO MECANICO 3,1,2016,1,2016,20,25,9,[3],es_566,3.0,True
12597,2,LABORATORIO MECANICO 3,1,2016,1,2016,20,29,9,[5],es_913,5.0,True
12598,2,LABORATORIO MECANICO 3,1,2016,1,2016,17,36,8,[5],es_1598,5.0,True
12599,2,LABORATORIO MECANICO 3,1,2016,1,2016,19,35,9,[5],es_1396,5.0,True
12600,2,LABORATORIO MECANICO 3,1,2016,1,2016,22,28,8,[4],es_1258,4.0,True
12601,2,LABORATORIO MECANICO 3,1,2016,1,2016,22,34,9,[5],es_613,5.0,True
12602,2,LABORATORIO MECANICO 3,1,2016,1,2016,20,24,6,[4],es_1278,4.0,True
12603,2,LABORATORIO MECANICO 3,1,2016,1,2016,23,24,9,[5],es_1288,5.0,True
12604,2,LABORATORIO MECANICO 3,1,2016,1,2016,22,32,10,[5],es_915,5.0,True
12605,2,LABORATORIO MECANICO 3,1,2016,1,2016,23,30,9,[5],es_649,5.0,True
12606,2,PASANTIAS,2,2016,0,0,0,0,0,[0],es_1129,0.0,False
12607,2,PASANTIAS,2,2016,0,0,0,0,0,[0],es_1159,0.0,False
12608,2,PASANTIAS,2,2016,1,2016,0,0,0,[4],es_556,4.0,True
12609,2,PASANTIAS,2,2016,1,2016,0,0,0,[5],es_1215,5.0,True
12610,2,PASANTIAS,2,2016,1,2016,0,0,0,[5],es_1226,5.0,True
12611,2,PASANTIAS,2,2016,1,2016,0,0,0,[5],es_1598,5.0,True
12612,2,PASANTIAS,2,2016,1,2016,0,0,0,[5],es_1396,5.0,True
12613,2,PASANTIAS,2,2016,0,0,0,0,0,[0],es_613,0.0,False
12614,2,PASANTIAS,2,2016,0,0,0,0,0,[0],es_1278,0.0,False
12615,2,PASANTIAS,2,2016,0,0,0,0,0,[0],es_1433,0.0,False
12616,2,PASANTIAS,2,2016,0,0,0,0,0,[0],es_915,0.0,False
12617,2,PASANTIAS,2,2016,1,2016,0,0,0,[5],es_645,5.0,True
12618,2,PASANTIAS,2,2016,0,0,0,0,0,[0],es_666,0.0,False
6844,1,ELEMENTOS DE MAQUINAS,1,2017,0,0,0,0,0,[0],es_1513,0.0,False
6845,1,ELEMENTOS DE MAQUINAS,1,2017,0,0,3,14,10,[0],es_1835,0.0,False
6846,1,ELEMENTOS DE MAQUINAS,1,2017,0,0,12,17,10,"[1, 1]",es_642,1.0,False
6847,1,ELECTRONICA BASICA INDUSTRIAL,1,2017,1,2017,12,19,10,[3],es_1546,3.0,True
6848,1,ELECTRONICA BASICA INDUSTRIAL,1,2017,1,2017,21,7,10,[4],es_1835,4.0,True
6849,1,ELECTRONICA BASICA INDUSTRIAL,1,2017,1,2017,21,19,10,[5],es_2255,5.0,True
6850,1,ELECTRONICA BASICA INDUSTRIAL,1,2017,1,2017,21,22,10,[5],es_642,5.0,True
6851,1,ELECTRONICA BASICA INDUSTRIAL,1,2017,1,2017,21,24,10,[5],es_2383,5.0,True
6852,1,PROCESOS DE FABRICACION 1,1,2017,0,0,0,0,0,[0],es_1513,0.0,False
6853,1,PROCESOS DE FABRICACION 1,1,2017,1,2017,16,24,9,[4],es_1546,4.0,True
6854,1,PROCESOS DE FABRICACION 1,1,2017,1,2017,17,19,8,"[1, 4]",es_1835,2.5,True
6855,1,PROCESOS DE FABRICACION 1,1,2017,1,2016,0,0,0,[3],es_1248,3.0,True
6856,1,PROCESOS DE FABRICACION 1,1,2017,0,0,16,0,0,[0],es_588,0.0,False
6857,1,PROCESOS DE FABRICACION 1,1,2017,0,2017,6,25,8,[0],es_1906,0.0,True
6858,1,PROCESOS DE FABRICACION 1,1,2017,1,2017,7,18,8,[2],es_2280,2.0,True
6859,1,PROCESOS DE FABRICACION 1,1,2017,1,2017,20,24,9,[5],es_2383,5.0,True
6860,1,PROCESOS DE FABRICACION 1,1,2017,1,2017,15,18,8,[3],es_2405,3.0,True
6861,1,PROCESOS DE FABRICACION 1,1,2017,1,2017,21,21,8,[4],es_2422,4.0,True
6862,1,PROCESOS DE FABRICACION 1,1,2017,1,2017,20,21,8,[5],es_2098,5.0,True
6863,1,TRANSFERENCIA DE CALOR,1,2017,1,2017,6,11,10,[4],es_1546,4.0,True
6864,1,TRANSFERENCIA DE CALOR,1,2017,1,2017,12,21,10,[4],es_1835,4.0,True
6865,1,TRANSFERENCIA DE CALOR,1,2017,1,2017,13,13,10,[4],es_1903,4.0,True
6866,1,TRANSFERENCIA DE CALOR,1,2017,1,2017,18,20,10,[5],es_2255,5.0,True
6867,1,TRANSFERENCIA DE CALOR,1,2017,0,0,7,8,10,[0],es_2280,0.0,False
6868,1,TRANSFERENCIA DE CALOR,1,2017,1,2017,20,12,10,[4],es_2383,4.0,True
6869,1,TRANSFERENCIA DE CALOR,1,2017,1,2017,9,17,10,[3],es_2405,3.0,True
6870,1,TRANSFERENCIA DE CALOR,1,2017,0,0,0,0,0,[0],es_2422,0.0,False
6871,1,TRANSFERENCIA DE CALOR,1,2017,0,0,0,0,0,[0],es_2440,0.0,False
6872,1,TRANSFERENCIA DE CALOR,1,2017,0,0,0,0,0,[0],es_2098,0.0,False
6873,1,METROLOGIA,1,2017,1,2017,14,32,9,[5],es_1546,5.0,True
6874,1,METROLOGIA,1,2017,1,2017,18,28,8,[4],es_1835,4.0,True
6875,1,METROLOGIA,1,2017,0,2017,10,32,8,[0],es_1906,0.0,True
6876,1,METROLOGIA,1,2017,1,2017,13,29,10,[5],es_2280,5.0,True
6877,1,METROLOGIA,1,2017,1,2017,19,26,8,[5],es_642,5.0,True
6878,1,METROLOGIA,1,2017,1,2017,10,24,10,[5],es_2383,5.0,True
6879,1,METROLOGIA,1,2017,1,2017,18,33,9,[5],es_2405,5.0,True
6880,1,METROLOGIA,1,2017,1,2017,15,30,9,[5],es_2422,5.0,True
6881,1,METROLOGIA,1,2017,0,0,0,0,0,[0],es_2098,0.0,False
6882,1,MATERIALES 2,1,2017,1,2017,16,27,10,[4],es_1546,4.0,True
6883,1,MATERIALES 2,1,2017,1,2017,17,23,10,[3],es_1835,3.0,True
6884,1,MATERIALES 2,1,2017,1,2017,15,12,10,[4],es_1906,4.0,True
6885,1,MATERIALES 2,1,2017,1,2017,11,21,10,[2],es_2280,2.0,True
6886,1,MATERIALES 2,1,2017,1,2017,19,25,10,[5],es_2383,5.0,True
6887,1,MATERIALES 2,1,2017,1,2017,13,29,10,[4],es_2405,4.0,True
6888,1,MATERIALES 2,1,2017,1,2017,17,28,10,[4],es_2422,4.0,True
6889,1,MATERIALES 2,1,2017,1,2017,18,20,10,[2],es_2098,2.0,True
6890,1,LABORATORIO MECANICO 1,1,2017,1,2017,19,29,9,[5],es_1546,5.0,True
6891,1,LABORATORIO MECANICO 1,1,2017,1,2017,19,24,7,[4],es_1835,4.0,True
6892,1,LABORATORIO MECANICO 1,1,2017,1,2017,17,31,9,[5],es_2255,5.0,True
6893,1,LABORATORIO MECANICO 1,1,2017,1,2017,12,25,7,[3],es_642,3.0,True
6894,1,LABORATORIO MECANICO 1,1,2017,1,2017,20,22,9,[4],es_2383,4.0,True
6952,1,TERMOTECNIA 2,1,2017,0,2017,22,22,10,[0],es_1248,0.0,True
6953,1,TERMOTECNIA 2,1,2017,1,2017,13,12,10,[5],es_642,5.0,True
6954,1,TECNOLOGIA DE ENERGIA ALTERNATIVAS,1,2017,0,2017,13,22,8,[0],es_1248,0.0,True
6955,1,TECNOLOGIA DE ENERGIA ALTERNATIVAS,1,2017,1,2017,12,25,8,[3],es_642,3.0,True
6956,1,PLASTICOS,1,2017,1,2017,23,32,10,[5],es_1540,5.0,True
6957,1,PROYECTO INTEGRADO,1,2017,1,2017,22,28,7,[5],es_1540,5.0,True
6958,1,PROYECTO INTEGRADO,1,2017,1,2017,14,25,8,[4],es_558,4.0,True
6959,1,ACONDICIONAMIENTO DEL AIRE Y REFRIGERACION,1,2017,1,2017,0,0,0,[2],es_861,2.0,True
6960,1,ACONDICIONAMIENTO DEL AIRE Y REFRIGERACION,1,2017,1,2017,16,21,9,[4],es_700,4.0,True
6961,1,ACONDICIONAMIENTO DEL AIRE Y REFRIGERACION,1,2017,1,2017,0,0,0,[5],es_703,5.0,True
6962,1,ACONDICIONAMIENTO DEL AIRE Y REFRIGERACION,1,2017,1,2017,19,18,9,[2],es_533,2.0,True
6963,1,ACONDICIONAMIENTO DEL AIRE Y REFRIGERACION,1,2017,1,2017,18,19,9,[3],es_1166,3.0,True
6964,1,ACONDICIONAMIENTO DEL AIRE Y REFRIGERACION,1,2017,1,2017,21,24,10,[5],es_1540,5.0,True
6965,1,ACONDICIONAMIENTO DEL AIRE Y REFRIGERACION,1,2017,1,2017,14,22,9,[3],es_1192,3.0,True
6966,1,ACONDICIONAMIENTO DEL AIRE Y REFRIGERACION,1,2017,1,2017,19,16,9,[4],es_558,4.0,True
6967,1,ACONDICIONAMIENTO DEL AIRE Y REFRIGERACION,1,2017,1,2017,13,15,9,[2],es_566,2.0,True
6968,1,ACONDICIONAMIENTO DEL AIRE Y REFRIGERACION,1,2017,1,2017,21,23,9,[5],es_1579,5.0,True
6969,1,ACONDICIONAMIENTO DEL AIRE Y REFRIGERACION,1,2017,1,2017,18,22,9,[4],es_913,4.0,True
6970,1,ACONDICIONAMIENTO DEL AIRE Y REFRIGERACION,1,2017,1,2017,0,0,0,[5],es_1239,5.0,True
6971,1,ACONDICIONAMIENTO DEL AIRE Y REFRIGERACION,1,2017,1,2017,19,16,9,[3],es_609,3.0,True
6972,1,ACONDICIONAMIENTO DEL AIRE Y REFRIGERACION,1,2017,1,2016,15,20,10,[3],es_613,3.0,True
6973,1,ACONDICIONAMIENTO DEL AIRE Y REFRIGERACION,1,2017,1,2017,0,0,0,[5],es_928,5.0,True
6974,1,ACONDICIONAMIENTO DEL AIRE Y REFRIGERACION,1,2017,0,0,14,15,9,[0],es_1299,0.0,False
6975,1,PASANTIA,1,2017,1,2017,0,0,0,[5],es_1630,5.0,True
7514,1,ORGANIZACION DE EMPRESAS,1,2017,1,2017,10,31,9,[5],es_415,5.0,True
7515,1,ORGANIZACION DE EMPRESAS,1,2017,1,2017,9,23,9,[3],es_416,3.0,True
7518,1,ORGANIZACION DE EMPRESAS,1,2017,1,2017,13,26,9,[5],es_293,5.0,True
7519,1,ORGANIZACION DE EMPRESAS,1,2017,1,2017,21,35,9,[5],es_1130,5.0,True
7522,1,ORGANIZACION DE EMPRESAS,1,2017,1,2017,13,31,9,[5],es_1164,5.0,True
7527,1,ORGANIZACION DE EMPRESAS,1,2017,1,2017,0,36,9,[5],es_431,5.0,True
7528,1,ORGANIZACION DE EMPRESAS,1,2017,1,2017,17,30,9,[5],es_1196,5.0,True
7530,1,ORGANIZACION DE EMPRESAS,1,2017,1,2017,14,27,9,[4],es_1200,4.0,True
7531,1,ORGANIZACION DE EMPRESAS,1,2017,0,0,0,0,0,[0],es_985,0.0,False
7533,1,ORGANIZACION DE EMPRESAS,1,2017,1,2017,9,26,9,[4],es_1565,4.0,True
7534,1,ORGANIZACION DE EMPRESAS,1,2017,1,2017,10,24,10,[4],es_1835,4.0,True
7537,1,ORGANIZACION DE EMPRESAS,1,2017,1,2017,14,30,10,[5],es_1388,5.0,True
7539,1,ORGANIZACION DE EMPRESAS,1,2017,1,2017,13,25,9,[3],es_1218,3.0,True
7540,1,ORGANIZACION DE EMPRESAS,1,2017,1,2017,10,30,9,[5],es_1586,5.0,True
7543,1,ORGANIZACION DE EMPRESAS,1,2017,1,2017,14,21,9,[2],es_1595,2.0,True
7547,1,ORGANIZACION DE EMPRESAS,1,2017,1,2017,7,33,9,[5],es_341,5.0,True
7553,1,ORGANIZACION DE EMPRESAS,1,2017,1,2017,9,26,9,[5],es_1252,5.0,True
7555,1,ORGANIZACION DE EMPRESAS,1,2017,0,0,6,30,9,[0],es_1912,0.0,False
7570,1,ORGANIZACION DE EMPRESAS,1,2017,1,2017,15,26,9,[4],es_1980,4.0,True
7576,1,ORGANIZACION DE EMPRESAS,1,2017,1,2017,17,23,9,[3],es_388,3.0,True
7584,1,ORGANIZACION DE EMPRESAS,1,2017,1,2017,13,32,9,[5],es_401,5.0,True
7585,1,ORGANIZACION DE EMPRESAS,1,2017,1,2017,13,32,9,[5],es_402,5.0,True
7591,1,ORGANIZACION DE EMPRESAS,1,2017,1,2017,11,35,10,[5],es_1344,5.0,True
7599,1,ORGANIZACION DE EMPRESAS,1,2017,1,2017,13,21,9,[4],es_1766,4.0,True
7727,1,GESTION DE LA CALIDAD Y MEDIO AMBIENTE,1,2017,1,2017,24,36,10,[5],es_1540,5.0,True
7857,1,FORMULACION Y GESTION DE PROYECTOS,1,2017,1,2017,18,0,0,[4],es_1540,4.0,True
