,ciclo,Asignatura,Cod.Car.Sec,Convocatoria,Anho,Aprobado,Anho.Firma,Primer.Par,Segundo.Par,AOT,Nota.Final,id_anony,Nota.Prom,Firma
5049,1,TERMOTECNIA,4,1,2013,1,2013,14,26,10,[4],es_282,4.0,True
5050,1,TERMOTECNIA,4,1,2013,1,2013,18,22,10,[4],es_298,4.0,True
5051,1,TERMOTECNIA,4,1,2013,1,2013,17,23,10,[4],es_303,4.0,True
5052,1,TERMOTECNIA,4,1,2013,1,2013,21,20,10,[5],es_304,5.0,True
5053,1,TERMOTECNIA,4,1,2013,1,2013,17,20,10,[5],es_319,5.0,True
5054,1,TERMOTECNIA,4,1,2013,1,2013,11,18,10,[2],es_430,2.0,True
5055,1,TERMOTECNIA,4,1,2013,1,2013,19,23,10,[4],es_340,4.0,True
5056,1,TERMOTECNIA,4,1,2013,0,2013,16,14,10,[0],es_115,0.0,True
5057,1,TERMOTECNIA,4,1,2013,0,0,0,0,0,[0],es_342,0.0,False
5058,1,TERMOTECNIA,4,1,2013,1,2013,16,21,10,[4],es_351,4.0,True
5059,1,TERMOTECNIA,4,1,2013,1,2013,19,27,10,[5],es_757,5.0,True
5060,1,TERMOTECNIA,4,1,2013,0,2013,16,11,10,[0],es_364,0.0,True
5061,1,TERMOTECNIA,4,1,2013,0,2013,16,20,10,[0],es_378,0.0,True
5062,1,TERMOTECNIA,4,1,2013,0,2013,7,19,10,[0],es_379,0.0,True
5063,1,TERMOTECNIA,4,1,2013,1,2013,18,31,10,[5],es_399,5.0,True
5064,1,TERMOTECNIA,4,1,2013,1,2013,17,17,10,[5],es_400,5.0,True
5065,1,TERMOTECNIA,4,1,2013,1,2013,20,19,10,[4],es_405,4.0,True
5066,1,PLANIF. Y CONTROL DE LA PRODUCCION,4,1,2013,0,2013,16,30,10,[0],es_278,0.0,True
5067,1,PLANIF. Y CONTROL DE LA PRODUCCION,4,1,2013,1,2013,16,34,9,[5],es_279,5.0,True
5068,1,PLANIF. Y CONTROL DE LA PRODUCCION,4,1,2013,1,2013,16,30,9,[4],es_282,4.0,True
5069,1,PLANIF. Y CONTROL DE LA PRODUCCION,4,1,2013,1,2013,12,24,9,[2],es_519,2.0,True
5070,1,PLANIF. Y CONTROL DE LA PRODUCCION,4,1,2013,1,2013,13,34,9,[5],es_292,5.0,True
5071,1,PLANIF. Y CONTROL DE LA PRODUCCION,4,1,2013,1,2013,19,36,9,[5],es_304,5.0,True
5072,1,PLANIF. Y CONTROL DE LA PRODUCCION,4,1,2013,1,2013,13,32,9,[5],es_319,5.0,True
5073,1,PLANIF. Y CONTROL DE LA PRODUCCION,4,1,2013,1,2013,15,34,10,[5],es_434,5.0,True
5074,1,PLANIF. Y CONTROL DE LA PRODUCCION,4,1,2013,1,2013,13,36,9,[5],es_728,5.0,True
5075,1,PLANIF. Y CONTROL DE LA PRODUCCION,4,1,2013,0,0,0,0,0,[0],es_327,0.0,False
5076,1,PLANIF. Y CONTROL DE LA PRODUCCION,4,1,2013,1,2013,11,34,7,[4],es_335,4.0,True
5077,1,PLANIF. Y CONTROL DE LA PRODUCCION,4,1,2013,1,2013,16,24,8,[5],es_340,5.0,True
5078,1,PLANIF. Y CONTROL DE LA PRODUCCION,4,1,2013,1,2013,10,28,9,[4],es_115,4.0,True
5079,1,PLANIF. Y CONTROL DE LA PRODUCCION,4,1,2013,1,2013,14,29,9,[4],es_342,4.0,True
5080,1,PLANIF. Y CONTROL DE LA PRODUCCION,4,1,2013,0,2013,17,33,9,[0],es_351,0.0,True
5081,1,PLANIF. Y CONTROL DE LA PRODUCCION,4,1,2013,1,2013,13,35,10,[4],es_364,4.0,True
5082,1,PLANIF. Y CONTROL DE LA PRODUCCION,4,1,2013,1,2013,18,30,9,[5],es_450,5.0,True
5083,1,PLANIF. Y CONTROL DE LA PRODUCCION,4,1,2013,0,2013,13,28,7,[0],es_458,0.0,True
5084,1,PLANIF. Y CONTROL DE LA PRODUCCION,4,1,2013,1,2013,24,34,9,[5],es_399,5.0,True
5085,1,PLANIF. Y CONTROL DE LA PRODUCCION,4,1,2013,1,2013,13,36,10,[5],es_1093,5.0,True
5086,1,PLANIF. Y CONTROL DE LA PRODUCCION,4,1,2013,1,2013,14,33,10,[5],es_465,5.0,True
5087,1,PLANIF. Y CONTROL DE LA PRODUCCION,4,1,2013,1,2013,14,20,8,[4],es_405,4.0,True
5088,1,INVEST. DE OPERACIONES 2,4,1,2013,0,0,0,0,0,[0],es_1083,0.0,False
5089,1,INVEST. DE OPERACIONES 2,4,1,2013,0,2013,22,34,10,[0],es_278,0.0,True
5090,1,INVEST. DE OPERACIONES 2,4,1,2013,1,2013,19,31,10,[5],es_279,5.0,True
5091,1,INVEST. DE OPERACIONES 2,4,1,2013,1,2013,19,0,5,[4],es_292,4.0,True
5092,1,INVEST. DE OPERACIONES 2,4,1,2013,1,2013,22,24,10,[5],es_298,5.0,True
5093,1,INVEST. DE OPERACIONES 2,4,1,2013,1,2013,19,27,10,[5],es_303,5.0,True
5094,1,INVEST. DE OPERACIONES 2,4,1,2013,1,2013,19,34,7,[5],es_304,5.0,True
5095,1,INVEST. DE OPERACIONES 2,4,1,2013,1,2013,19,30,8,[4],es_319,4.0,True
5096,1,INVEST. DE OPERACIONES 2,4,1,2013,1,2013,22,29,10,[5],es_434,5.0,True
5097,1,INVEST. DE OPERACIONES 2,4,1,2013,1,2013,18,29,5,[3],es_728,3.0,True
5098,1,INVEST. DE OPERACIONES 2,4,1,2013,1,2013,19,27,10,[5],es_327,5.0,True
5099,1,INVEST. DE OPERACIONES 2,4,1,2013,0,0,0,0,0,[0],es_335,0.0,False
5100,1,INVEST. DE OPERACIONES 2,4,1,2013,1,2013,19,29,10,[5],es_340,5.0,True
5101,1,INVEST. DE OPERACIONES 2,4,1,2013,1,2013,22,17,10,[4],es_115,4.0,True
5102,1,INVEST. DE OPERACIONES 2,4,1,2013,0,2013,20,20,5,[0],es_351,0.0,True
5103,1,INVEST. DE OPERACIONES 2,4,1,2013,1,2013,13,28,10,[4],es_364,4.0,True
5104,1,INVEST. DE OPERACIONES 2,4,1,2013,1,2013,19,28,8,[5],es_450,5.0,True
5105,1,INVEST. DE OPERACIONES 2,4,1,2013,1,2013,19,36,10,[5],es_399,5.0,True
5106,1,INVEST. DE OPERACIONES 2,4,1,2013,1,2013,19,28,10,[5],es_465,5.0,True
5107,1,INVEST. DE OPERACIONES 2,4,1,2013,1,2013,17,32,10,[5],es_405,5.0,True
5108,1,ELECTROTECNIA 2,4,1,2013,1,2013,20,28,0,[3],es_243,3.0,True
5109,1,ELECTROTECNIA 2,4,1,2013,0,0,0,0,0,[0],es_98,0.0,False
5110,1,ELECTROTECNIA 2,4,1,2013,1,2013,22,19,0,[4],es_269,4.0,True
5111,1,ELECTROTECNIA 2,4,1,2013,1,2013,21,27,0,[4],es_279,4.0,True
5112,1,ELECTROTECNIA 2,4,1,2013,1,2013,18,21,0,[4],es_515,4.0,True
5113,1,ELECTROTECNIA 2,4,1,2013,0,0,14,15,0,[0],es_292,0.0,False
5114,1,ELECTROTECNIA 2,4,1,2013,1,2013,10,19,0,[2],es_709,2.0,True
5115,1,ELECTROTECNIA 2,4,1,2013,1,2013,18,23,0,[3],es_298,3.0,True
5116,1,ELECTROTECNIA 2,4,1,2013,1,2013,15,23,0,[3],es_303,3.0,True
5117,1,ELECTROTECNIA 2,4,1,2013,1,2013,19,28,0,[3],es_304,3.0,True
5118,1,ELECTROTECNIA 2,4,1,2013,1,2013,18,26,0,[3],es_319,3.0,True
5119,1,ELECTROTECNIA 2,4,1,2013,0,0,0,0,0,[0],es_323,0.0,False
5120,1,ELECTROTECNIA 2,4,1,2013,0,0,9,13,0,[0],es_1799,0.0,False
5121,1,ELECTROTECNIA 2,4,1,2013,1,2013,19,24,0,[2],es_430,2.0,True
5122,1,ELECTROTECNIA 2,4,1,2013,1,2013,24,27,0,[4],es_340,4.0,True
5123,1,ELECTROTECNIA 2,4,1,2013,0,2013,19,24,0,[0],es_115,0.0,True
5124,1,ELECTROTECNIA 2,4,1,2013,0,0,0,0,0,[0],es_342,0.0,False
5125,1,ELECTROTECNIA 2,4,1,2013,1,2013,15,23,0,[2],es_351,2.0,True
5126,1,ELECTROTECNIA 2,4,1,2013,1,2013,22,29,0,[5],es_757,5.0,True
5127,1,ELECTROTECNIA 2,4,1,2013,1,2013,19,23,0,[5],es_364,5.0,True
5128,1,ELECTROTECNIA 2,4,1,2013,0,2013,12,26,0,[0],es_378,0.0,True
5129,1,ELECTROTECNIA 2,4,1,2013,0,2013,20,29,0,[0],es_379,0.0,True
5130,1,ELECTROTECNIA 2,4,1,2013,1,2013,22,30,0,[5],es_399,5.0,True
5131,1,ELECTROTECNIA 2,4,1,2013,1,2013,17,31,0,[4],es_400,4.0,True
5132,1,ELECTROTECNIA 2,4,1,2013,1,2013,17,27,0,[4],es_405,4.0,True
5133,1,PROCESOS INDUSTRIALES 1,4,1,2013,1,2013,24,35,10,[5],es_1082,5.0,True
5134,1,PROCESOS INDUSTRIALES 1,4,1,2013,1,2013,20,35,10,[5],es_1084,5.0,True
5135,1,PROCESOS INDUSTRIALES 1,4,1,2013,1,2013,24,25,10,[5],es_1085,5.0,True
5136,1,PROCESOS INDUSTRIALES 1,4,1,2013,1,2013,20,34,10,[5],es_106,5.0,True
5137,1,PROCESOS INDUSTRIALES 1,4,1,2013,1,2013,20,36,10,[5],es_1086,5.0,True
5138,1,PROCESOS INDUSTRIALES 1,4,1,2013,1,2013,21,28,10,[2],es_788,2.0,True
5139,1,PROCESOS INDUSTRIALES 1,4,1,2013,1,2013,23,35,7,[5],es_247,5.0,True
5140,1,PROCESOS INDUSTRIALES 1,4,1,2013,1,2013,21,36,10,[5],es_111,5.0,True
5141,1,PROCESOS INDUSTRIALES 1,4,1,2013,1,2013,20,34,10,[5],es_853,5.0,True
5142,1,PROCESOS INDUSTRIALES 1,4,1,2013,1,2013,22,34,10,[5],es_1087,5.0,True
5143,1,PROCESOS INDUSTRIALES 1,4,1,2013,1,2013,18,36,10,[5],es_1088,5.0,True
5144,1,PROCESOS INDUSTRIALES 1,4,1,2013,1,2013,23,30,10,[5],es_1089,5.0,True
5145,1,PROCESOS INDUSTRIALES 1,4,1,2013,1,2013,22,36,10,[5],es_1090,5.0,True
5146,1,PROCESOS INDUSTRIALES 1,4,1,2013,1,2013,22,36,10,[5],es_1091,5.0,True
5147,1,SISTEMA DE PLANIF. ESTRATEGICA,4,1,2013,1,2013,24,36,10,[5],es_243,5.0,True
5148,1,SISTEMA DE PLANIF. ESTRATEGICA,4,1,2013,1,2013,24,36,10,[5],es_1082,5.0,True
5149,1,SISTEMA DE PLANIF. ESTRATEGICA,4,1,2013,0,2012,0,0,0,[0],es_1083,0.0,True
5150,1,SISTEMA DE PLANIF. ESTRATEGICA,4,1,2013,1,2013,24,36,10,[5],es_689,5.0,True
5151,1,SISTEMA DE PLANIF. ESTRATEGICA,4,1,2013,1,2013,24,36,10,[5],es_269,5.0,True
5152,1,SISTEMA DE PLANIF. ESTRATEGICA,4,1,2013,1,2013,24,36,10,[5],es_1084,5.0,True
5153,1,SISTEMA DE PLANIF. ESTRATEGICA,4,1,2013,1,2013,24,36,10,[5],es_698,5.0,True
5154,1,SISTEMA DE PLANIF. ESTRATEGICA,4,1,2013,1,2013,24,36,10,[5],es_277,5.0,True
5155,1,SISTEMA DE PLANIF. ESTRATEGICA,4,1,2013,1,2013,24,36,10,[5],es_515,5.0,True
5156,1,SISTEMA DE PLANIF. ESTRATEGICA,4,1,2013,1,2013,24,36,10,[5],es_1085,5.0,True
5157,1,SISTEMA DE PLANIF. ESTRATEGICA,4,1,2013,1,2013,24,36,10,[5],es_298,5.0,True
5158,1,SISTEMA DE PLANIF. ESTRATEGICA,4,1,2013,1,2013,24,36,10,[5],es_1086,5.0,True
5159,1,SISTEMA DE PLANIF. ESTRATEGICA,4,1,2013,1,2013,24,36,10,[5],es_430,5.0,True
5160,1,SISTEMA DE PLANIF. ESTRATEGICA,4,1,2013,1,2013,24,36,10,[5],es_111,5.0,True
5161,1,SISTEMA DE PLANIF. ESTRATEGICA,4,1,2013,1,2013,24,36,10,[5],es_1087,5.0,True
5162,1,SISTEMA DE PLANIF. ESTRATEGICA,4,1,2013,1,2013,24,36,10,[5],es_1088,5.0,True
5163,1,SISTEMA DE PLANIF. ESTRATEGICA,4,1,2013,1,2013,24,36,10,[5],es_757,5.0,True
5164,1,SISTEMA DE PLANIF. ESTRATEGICA,4,1,2013,1,2013,24,36,10,[5],es_1089,5.0,True
5165,1,SISTEMA DE PLANIF. ESTRATEGICA,4,1,2013,1,2013,24,36,10,[5],es_1090,5.0,True
5166,1,SISTEMA DE PLANIF. ESTRATEGICA,4,1,2013,1,2013,24,36,10,[5],es_1091,5.0,True
5167,1,SISTEMA DE PLANIF. ESTRATEGICA,4,1,2013,1,2013,24,36,10,[5],es_400,5.0,True
5168,1,SISTEMA DE CALIDAD,4,1,2013,1,2013,18,32,3,[4],es_243,4.0,True
5169,1,SISTEMA DE CALIDAD,4,1,2013,1,2013,22,31,8,[5],es_1082,5.0,True
5170,1,SISTEMA DE CALIDAD,4,1,2013,0,0,0,0,0,[0],es_1083,0.0,False
5171,1,SISTEMA DE CALIDAD,4,1,2013,1,2013,23,32,9,[5],es_689,5.0,True
5172,1,SISTEMA DE CALIDAD,4,1,2013,1,2013,17,29,7,[4],es_269,4.0,True
5173,1,SISTEMA DE CALIDAD,4,1,2013,1,2013,19,28,6,[5],es_1084,5.0,True
5174,1,SISTEMA DE CALIDAD,4,1,2013,1,2013,17,34,10,[5],es_698,5.0,True
5175,1,SISTEMA DE CALIDAD,4,1,2013,1,2013,16,26,9,[4],es_515,4.0,True
5176,1,SISTEMA DE CALIDAD,4,1,2013,1,2013,22,30,7,[5],es_1085,5.0,True
5177,1,SISTEMA DE CALIDAD,4,1,2013,1,2013,23,31,1,[5],es_298,5.0,True
5178,1,SISTEMA DE CALIDAD,4,1,2013,1,2013,20,28,9,[5],es_1086,5.0,True
5179,1,SISTEMA DE CALIDAD,4,1,2013,1,2013,20,34,10,[5],es_430,5.0,True
5180,1,SISTEMA DE CALIDAD,4,1,2013,1,2013,23,36,9,[5],es_111,5.0,True
5181,1,SISTEMA DE CALIDAD,4,1,2013,1,2013,18,27,8,[5],es_1087,5.0,True
5182,1,SISTEMA DE CALIDAD,4,1,2013,1,2013,17,32,7,[5],es_1088,5.0,True
5183,1,SISTEMA DE CALIDAD,4,1,2013,1,2013,19,34,7,[5],es_757,5.0,True
5184,1,SISTEMA DE CALIDAD,4,1,2013,1,2013,23,30,9,[5],es_1089,5.0,True
5185,1,SISTEMA DE CALIDAD,4,1,2013,1,2013,22,32,9,[5],es_1090,5.0,True
5186,1,SISTEMA DE CALIDAD,4,1,2013,1,2013,22,34,8,[5],es_1091,5.0,True
5187,1,SISTEMA DE CALIDAD,4,1,2013,1,2013,22,32,6,[5],es_400,5.0,True
5188,1,TECNOLOGIA DE LA INFORMACION,4,1,2013,1,2013,20,19,10,[5],es_1082,5.0,True
5189,1,TECNOLOGIA DE LA INFORMACION,4,1,2013,1,2013,22,27,10,[5],es_689,5.0,True
5190,1,TECNOLOGIA DE LA INFORMACION,4,1,2013,1,2013,21,22,10,[5],es_269,5.0,True
5191,1,TECNOLOGIA DE LA INFORMACION,4,1,2013,1,2013,13,22,10,[4],es_1084,4.0,True
5192,1,TECNOLOGIA DE LA INFORMACION,4,1,2013,1,2013,17,0,10,[5],es_515,5.0,True
5193,1,TECNOLOGIA DE LA INFORMACION,4,1,2013,1,2013,19,24,10,[4],es_1085,4.0,True
5194,1,TECNOLOGIA DE LA INFORMACION,4,1,2013,1,2013,19,25,10,[5],es_1086,5.0,True
5195,1,TECNOLOGIA DE LA INFORMACION,4,1,2013,1,2013,21,26,10,[5],es_1087,5.0,True
5196,1,TECNOLOGIA DE LA INFORMACION,4,1,2013,1,2013,16,26,10,[5],es_1088,5.0,True
5197,1,TECNOLOGIA DE LA INFORMACION,4,1,2013,1,2013,18,27,10,[5],es_592,5.0,True
5198,1,TECNOLOGIA DE LA INFORMACION,4,1,2013,1,2013,17,20,10,[4],es_757,4.0,True
5199,1,TECNOLOGIA DE LA INFORMACION,4,1,2013,1,2013,21,27,10,[5],es_1089,5.0,True
5200,1,TECNOLOGIA DE LA INFORMACION,4,1,2013,1,2013,21,33,10,[5],es_1090,5.0,True
5201,1,TECNOLOGIA DE LA INFORMACION,4,1,2013,1,2013,23,33,10,[5],es_1091,5.0,True
5202,1,TECNOLOGIA DE LA INFORMACION,4,1,2013,1,2013,15,0,10,[5],es_400,5.0,True
5203,1,SISTEMA AMBIENTAL,4,1,2013,1,2013,17,23,9,[4],es_1082,4.0,True
5204,1,SISTEMA AMBIENTAL,4,1,2013,1,2013,17,22,9,[4],es_1084,4.0,True
5205,1,SISTEMA AMBIENTAL,4,1,2013,1,2013,14,19,10,[3],es_1085,3.0,True
5206,1,SISTEMA AMBIENTAL,4,1,2013,1,2013,18,18,9,[3],es_106,3.0,True
5207,1,SISTEMA AMBIENTAL,4,1,2013,1,2013,22,26,8,[5],es_1086,5.0,True
5208,1,SISTEMA AMBIENTAL,4,1,2013,1,2013,17,22,9,[4],es_788,4.0,True
5209,1,SISTEMA AMBIENTAL,4,1,2013,1,2013,19,31,10,[5],es_247,5.0,True
5210,1,SISTEMA AMBIENTAL,4,1,2013,1,2013,19,32,9,[5],es_111,5.0,True
5211,1,SISTEMA AMBIENTAL,4,1,2013,1,2013,21,17,9,[4],es_853,4.0,True
5212,1,SISTEMA AMBIENTAL,4,1,2013,1,2013,18,27,8,[5],es_1087,5.0,True
5213,1,SISTEMA AMBIENTAL,4,1,2013,1,2013,13,29,9,[4],es_1088,4.0,True
5214,1,SISTEMA AMBIENTAL,4,1,2013,1,2012,0,0,0,[2],es_754,2.0,True
5215,1,SISTEMA AMBIENTAL,4,1,2013,1,2013,18,25,8,[4],es_1089,4.0,True
5216,1,SISTEMA AMBIENTAL,4,1,2013,1,2013,22,34,10,[5],es_1090,5.0,True
5217,1,SISTEMA AMBIENTAL,4,1,2013,1,2013,23,31,10,[5],es_1091,5.0,True
5218,1,INGENIERIA ECONOMICA,4,1,2013,1,2013,22,26,8,[5],es_698,5.0,True
5219,1,INGENIERIA ECONOMICA,4,1,2013,1,2013,22,30,9,[5],es_277,5.0,True
5220,1,INGENIERIA ECONOMICA,4,1,2013,1,2013,11,19,5,[3],es_515,3.0,True
5221,1,INGENIERIA ECONOMICA,4,1,2013,1,2013,18,21,7,[5],es_1085,5.0,True
5222,1,INGENIERIA ECONOMICA,4,1,2013,1,2013,24,27,9,[5],es_298,5.0,True
5223,1,INGENIERIA ECONOMICA,4,1,2013,1,2013,24,33,10,[5],es_1086,5.0,True
5224,1,INGENIERIA ECONOMICA,4,1,2013,1,2013,18,29,8,[5],es_1087,5.0,True
5225,1,INGENIERIA ECONOMICA,4,1,2013,1,2013,19,17,6,[4],es_1088,4.0,True
5226,1,INGENIERIA ECONOMICA,4,1,2013,1,2013,21,24,8,[5],es_757,5.0,True
5227,1,INGENIERIA ECONOMICA,4,1,2013,1,2013,0,30,5,[5],es_1089,5.0,True
5228,1,INGENIERIA ECONOMICA,4,1,2013,1,2013,24,36,10,[5],es_1090,5.0,True
5229,1,INGENIERIA ECONOMICA,4,1,2013,0,2013,6,24,5,[0],es_117,0.0,True
5230,1,INGENIERIA ECONOMICA,4,1,2013,1,2013,20,29,8,[5],es_1091,5.0,True
5231,1,INGENIERIA ECONOMICA,4,1,2013,1,2013,21,0,4,[5],es_400,5.0,True
5232,1,GESTION DE SALUD Y SEGURIDAD INDUST.,4,1,2013,1,2013,24,30,9,[5],es_851,5.0,True
5233,1,GESTION DE SALUD Y SEGURIDAD INDUST.,4,1,2013,1,2013,20,35,10,[5],es_852,5.0,True
5234,1,GESTION DE SALUD Y SEGURIDAD INDUST.,4,1,2013,1,2013,21,33,10,[5],es_106,5.0,True
5235,1,GESTION DE SALUD Y SEGURIDAD INDUST.,4,1,2013,1,2013,18,24,10,[5],es_430,5.0,True
5236,1,GESTION DE SALUD Y SEGURIDAD INDUST.,4,1,2013,1,2013,18,20,7,[3],es_788,3.0,True
5237,1,GESTION DE SALUD Y SEGURIDAD INDUST.,4,1,2013,1,2013,19,35,10,[5],es_111,5.0,True
5238,1,GESTION DE SALUD Y SEGURIDAD INDUST.,4,1,2013,1,2013,17,26,9,[4],es_853,4.0,True
5239,1,GESTION DE SALUD Y SEGURIDAD INDUST.,4,1,2013,1,2013,17,35,10,[5],es_248,5.0,True
5240,1,GESTION DE SALUD Y SEGURIDAD INDUST.,4,1,2013,1,2013,23,31,5,[5],es_252,5.0,True
5241,1,ADMINISTRACION DE RR HH,4,1,2013,1,2013,23,25,10,[5],es_851,5.0,True
5242,1,ADMINISTRACION DE RR HH,4,1,2013,0,0,0,0,0,[0],es_690,0.0,False
5243,1,ADMINISTRACION DE RR HH,4,1,2013,0,0,18,22,8,[0],es_849,0.0,False
5244,1,ADMINISTRACION DE RR HH,4,1,2013,1,2013,9,23,6,[3],es_852,3.0,True
5245,1,ADMINISTRACION DE RR HH,4,1,2013,1,2013,18,24,4,[4],es_106,4.0,True
5246,1,ADMINISTRACION DE RR HH,4,1,2013,1,2013,0,0,0,[3],es_788,3.0,True
5247,1,ADMINISTRACION DE RR HH,4,1,2013,1,2013,16,26,6,[4],es_111,4.0,True
5248,1,ADMINISTRACION DE RR HH,4,1,2013,1,2013,10,11,5,[3],es_853,3.0,True
5249,1,ADMINISTRACION DE RR HH,4,1,2013,1,2013,17,25,8,[4],es_248,4.0,True
5250,1,ADMINISTRACION DE RR HH,4,1,2013,1,2013,14,22,8,[3],es_252,3.0,True
5251,1,ADMINISTRACION DE RR HH,4,1,2013,1,2013,13,2,6,[4],es_878,4.0,True
5252,1,LOGISTICA,4,1,2013,1,2013,16,19,5,[4],es_98,4.0,True
5253,1,LOGISTICA,4,1,2013,1,2013,20,31,6,[5],es_851,5.0,True
5254,1,LOGISTICA,4,1,2013,1,2013,18,26,3,[3],es_709,3.0,True
5255,1,LOGISTICA,4,1,2013,1,2013,18,26,4,[4],es_852,4.0,True
5256,1,LOGISTICA,4,1,2013,1,2013,11,17,5,[5],es_714,5.0,True
5257,1,LOGISTICA,4,1,2013,1,2013,20,29,3,[5],es_106,5.0,True
5258,1,LOGISTICA,4,1,2013,1,2013,19,29,3,[5],es_788,5.0,True
5259,1,LOGISTICA,4,1,2013,1,2013,18,24,3,[4],es_738,4.0,True
5260,1,LOGISTICA,4,1,2013,1,2013,19,20,5,[4],es_853,4.0,True
5261,1,LOGISTICA,4,1,2013,1,2013,0,21,5,[2],es_114,2.0,True
5262,1,LOGISTICA,4,1,2013,1,2013,20,27,6,[5],es_252,5.0,True
5263,1,LOGISTICA,4,1,2013,1,2013,17,22,5,[3],es_750,3.0,True
5264,1,LOGISTICA,4,1,2013,1,2013,13,26,4,[4],es_117,4.0,True
5266,1,FORM. Y EVALUACION DE PROYECTOS,4,1,2013,1,2013,15,17,10,[4],es_671,4.0,True
5267,1,FORM. Y EVALUACION DE PROYECTOS,4,1,2013,1,2013,12,31,10,[3],es_98,3.0,True
5268,1,FORM. Y EVALUACION DE PROYECTOS,4,1,2013,1,2013,23,29,10,[5],es_851,5.0,True
5269,1,FORM. Y EVALUACION DE PROYECTOS,4,1,2013,1,2013,11,20,10,[3],es_699,3.0,True
5270,1,FORM. Y EVALUACION DE PROYECTOS,4,1,2013,1,2013,18,18,10,[3],es_709,3.0,True
5271,1,FORM. Y EVALUACION DE PROYECTOS,4,1,2013,1,2013,12,25,10,[4],es_852,4.0,True
5272,1,FORM. Y EVALUACION DE PROYECTOS,4,1,2013,1,2013,7,19,10,[3],es_714,3.0,True
5273,1,FORM. Y EVALUACION DE PROYECTOS,4,1,2013,1,2013,21,17,10,[4],es_106,4.0,True
5274,1,FORM. Y EVALUACION DE PROYECTOS,4,1,2013,1,2013,20,17,10,[3],es_788,3.0,True
5275,1,FORM. Y EVALUACION DE PROYECTOS,4,1,2013,1,2013,17,17,10,[2],es_738,2.0,True
5276,1,FORM. Y EVALUACION DE PROYECTOS,4,1,2013,1,2013,8,21,10,[3],es_853,3.0,True
5277,1,FORM. Y EVALUACION DE PROYECTOS,4,1,2013,0,0,11,12,10,[0],es_114,0.0,False
5278,1,FORM. Y EVALUACION DE PROYECTOS,4,1,2013,1,2013,15,24,10,[4],es_252,4.0,True
5279,1,FORM. Y EVALUACION DE PROYECTOS,4,1,2013,1,2013,14,25,10,[4],es_750,4.0,True
5280,1,FORM. Y EVALUACION DE PROYECTOS,4,1,2013,0,2013,14,20,10,[0],es_754,0.0,True
5281,1,FORM. Y EVALUACION DE PROYECTOS,4,1,2013,0,0,14,3,10,[0],es_249,0.0,False
7331,2,PASANTIAS,4,2,2013,1,2013,0,0,0,[4],es_243,4.0,True
7332,2,PASANTIAS,4,2,2013,0,0,0,0,0,[0],es_1082,0.0,False
7333,2,PASANTIAS,4,2,2013,0,0,0,0,0,[0],es_689,0.0,False
7334,2,PASANTIAS,4,2,2013,0,0,0,0,0,[0],es_1084,0.0,False
7335,2,PASANTIAS,4,2,2013,0,0,0,0,0,[0],es_1085,0.0,False
7336,2,PASANTIAS,4,2,2013,0,0,0,0,0,[0],es_303,0.0,False
7337,2,PASANTIAS,4,2,2013,1,2013,0,0,0,[5],es_714,5.0,True
7338,2,PASANTIAS,4,2,2013,1,2013,0,0,0,[5],es_105,5.0,True
7339,2,PASANTIAS,4,2,2013,0,0,0,0,0,[0],es_1086,0.0,False
7340,2,PASANTIAS,4,2,2013,1,2013,0,0,0,[4],es_731,4.0,True
7341,2,PASANTIAS,4,2,2013,0,0,0,0,0,[0],es_111,0.0,False
7342,2,PASANTIAS,4,2,2013,1,2013,0,0,0,[5],es_853,5.0,True
7343,2,PASANTIAS,4,2,2013,0,0,0,0,0,[0],es_1087,0.0,False
7344,2,PASANTIAS,4,2,2013,1,2013,0,0,0,[5],es_252,5.0,True
7345,2,PASANTIAS,4,2,2013,1,2013,0,0,0,[5],es_1088,5.0,True
7346,2,PASANTIAS,4,2,2013,0,0,0,0,0,[0],es_750,0.0,False
7347,2,PASANTIAS,4,2,2013,0,0,0,0,0,[0],es_757,0.0,False
7348,2,PASANTIAS,4,2,2013,0,0,0,0,0,[0],es_1089,0.0,False
7349,2,PASANTIAS,4,2,2013,0,0,0,0,0,[0],es_1090,0.0,False
7350,2,PASANTIAS,4,2,2013,0,0,0,0,0,[0],es_117,0.0,False
7351,2,PASANTIAS,4,2,2013,0,0,0,0,0,[0],es_1091,0.0,False
7352,2,PASANTIAS,4,2,2013,0,0,0,0,0,[0],es_878,0.0,False
9707,2,METODOLOGIA DE INVESTIGACION,4,2,2013,0,0,0,0,0,[0],es_478,0.0,False
9708,2,METODOLOGIA DE INVESTIGACION,4,2,2013,0,0,10,0,3,[0],es_1053,0.0,False
9709,2,METODOLOGIA DE INVESTIGACION,4,2,2013,0,2013,14,21,7,[0],es_415,0.0,True
9710,2,METODOLOGIA DE INVESTIGACION,4,2,2013,1,2013,10,33,7,[5],es_690,5.0,True
9711,2,METODOLOGIA DE INVESTIGACION,4,2,2013,1,2013,16,20,7,[5],es_416,5.0,True
9712,2,METODOLOGIA DE INVESTIGACION,4,2,2013,1,2013,16,33,9,[4],es_271,4.0,True
9713,2,METODOLOGIA DE INVESTIGACION,4,2,2013,1,2013,7,19,9,[2],es_963,2.0,True
9714,2,METODOLOGIA DE INVESTIGACION,4,2,2013,0,2013,0,0,0,[0],es_272,0.0,True
9715,2,METODOLOGIA DE INVESTIGACION,4,2,2013,0,0,22,0,0,[0],es_278,0.0,False
